,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,sentence
11500,11793,3,0,3,0,1,"If I had hair, I would seriously go for a perm now. Genetics is a stone cold bitch.",hair seriously perm genetic stone cold bitch
11501,11794,3,0,3,0,1,If I hit you w/ that shotty bitch I bet that body flip,hit shotty bitch bet body flip
11502,11795,3,0,3,0,1,"If I hold the door open for you, bitch you BETTA say thank you or imma slam the door in ya back.",hold door open bitch betta say thank imma slam door back
11503,11796,3,0,3,0,1,"If I post a picture of my woman, All you hoes jumping off a bridge tonight! Lol",post picture woman hoe jump off bridge tonight lol
11504,11797,3,0,3,0,1,"If I respect you, I demand your respect back. If you think you can be a bitch, I can be an even bigger one. Bring it",respect demand respect back think bitch big bring
11505,11798,3,1,2,0,1,If I see another bitch with a rolly bag ima diesel that bitch,bitch rolly bag i m a diesel bitch
11506,11799,3,0,3,0,1,If I smoke with ya bitch its over,smoke bitch over
11507,11800,3,1,2,0,1,If I was a guy I'd definitely dress up as the fuck her right in the pussy guy,guy definitely dress fuck right pussy guy
11508,11801,6,0,5,1,1,"If I was stranded on a desert island and I could only bring 1 thing, I would bring Dora. That hoe has everything in that backpack.",strand desert island bring thing bring dora hoe everything backpack
11509,11802,3,0,0,3,2,If I were a kid today...Michelle Obama's lunch would wind up in the trash can,kid michelle obama lunch wind trash
11510,11803,3,1,2,0,1,"If I were born black; 
I would have tons of kids, never work, get lots of free stuff &amp; bitch about it! 
Thank God I wasn't~What a DRAG I'd B",bear black ton kid work lot free stuff amp bitch thank god wasn drag
11511,11804,3,0,3,0,1,"If I wore a tutu, no bitch would want me &#128514;&#128514; that's what our dog is gonna be telling himself everyday &#128529;",wear tutu bitch want dog go to tell himself everyday
11512,11805,3,0,0,3,2,"If I'm legit trying, the WORST thing you can do is try and play games with me. You'll get the bird sooo fast.",legit try bad thing try play game bird sooo fast
11513,11806,3,0,3,0,1,If I'm sharing my nigga with every other bitch why tf do I want him. He ain't no longer special. The heck.,share nigga bitch want ain long special heck
11514,11807,3,0,3,0,1,"If I've never seen her do some ""hoe"" shit with my own eyes then I refuse to let another nigga influence my thoughts on her. So what?",see hoe shit own eye refuse let nigga influence thought
11515,11808,3,0,3,0,1,If Kubiak was a player they'd pump him with painkillers and tell him to stop being a pussy.,kubiak player pump painkiller tell stop pussy
11516,11809,3,0,0,3,2,"If Temple beats Rutgers today, I will be a happy clam.",temple beat rutger happy clam
11517,11810,3,0,3,0,1,If a bitch annoying she getting left.,bitch annoying leave
11518,11811,3,0,3,0,1,"If a bitch bit my dick, I'd probably beat the shit out of her.",bitch bit dick beat shit
11519,11812,3,0,3,0,1,If a bitch choosin let her choose lmao that is all !,bitch choosin let choose lmao
11520,11813,3,0,3,0,1,"If a bitch don't like me, sumthin wrong wit da bitch",bitch don sumthin wrong wit bitch
11521,11814,3,0,2,1,1,If a bitch don't taste her own &#128573; you shouldn't even dare eat it &#128567;,bitch don taste own shouldn dare eat
11522,11815,3,0,3,0,1,"If a bitch has to fuss &amp;&amp;fight over a niggah thats hugged up &amp;&amp; ,boo'd up w the next bitch , clearly doesnt gaf bout u",bitch fuss amp amp fight over niggah that s hug amp amp boo next bitch clearly do not gaf bout
11523,11816,3,0,3,0,1,If a bitch is bad n single she single fo a reason....hoe prolly cray or a runna,bitch bad single single reason hoe prolly cray runna
11524,11817,3,0,3,0,1,If a bitch makes u moan during sex she owns your soul. &#128175;,bitch make moan sex own soul
11525,11818,3,0,3,0,1,If a chick wants me to eat her pussy then leave I'll accept gladly. Lol,chick want eat pussy leave accept gladly lol
11526,11819,3,1,2,0,1,If a cute bitch fucks with a lame nigga she automatically becomes 10 times less attractive in my eyes,cute bitch fuck lame nigga automatically become less attractive eye
11527,11820,3,1,2,0,1,"If a nigca neva told you ""bitch you got some bomb azz puzzy"" kill yaself bitch http://t.co/CZXRV9to4A",nigca neva tell bitch bomb azz puzzy kill yaself bitch http czxrv
11528,11821,6,1,5,0,1,If a nigga in nap can fuck my bitch that mean she lame for fuckin a lame.... All deez niggas here corny asl,nigga nap fuck bitch mean lame fuckin lame deez niggas corny asl
11529,11822,3,1,2,0,1,If a nigga is watching Love and HipHop instead of the playoffs he gay denna bitch,nigga watch love hiphop playoff gay denna bitch
11530,11823,3,1,2,0,1,If a nigga phone broke best believe he only gon memorize his main bitch number or the bitch that's cash in him out number &#128175;&#128527;,nigga phone break well gon memorize main bitch number bitch cash number
11531,11824,3,3,0,0,0,"If a spic ever talks to a white person and the white person kills them, it's self defense.",spic talk white person white person kill self defense
11532,11825,3,0,3,0,1,If a teacher gave me some pussy in elementary school I got to tell somebody.,teacher pussy elementary school tell somebody
11533,11826,3,1,2,0,1,"If a teacher tried to throw me some pussy when I was in school, nigga I ain't sayin shit",teacher try throw pussy school nigga ain sayin shit
11534,11827,3,0,3,0,1,If anxiety was a person I'd kill that bitch so fuckin fast.,anxiety person kill bitch fuckin fast
11535,11828,3,0,2,1,1,If anyone ever gets an attitude or w e with me idgaf who it is I am going to be a bitch right back &#128076;&#128076;,anyone get attitude idgaf bitch right back
11536,11829,3,0,0,3,2,If anyone wants to bring me a sweet tea to my party.. That'd make my bday perfect.. Well that and cracker barrel &#128525;&#128525;,anyone want bring sweet tea party bday perfect well cracker barrel
11537,11830,3,0,3,0,1,"If anything I've ever said has offended you, that's a YOU problem not a me problem. Don't be such a little bitch.",offend problem problem don little bitch
11538,11831,3,0,3,0,1,"If eating the pussy makes you happy, I'm all for it. :)",eat pussy make happy
11539,11832,3,0,1,2,2,"If ever sports seemed scripted , this ending to this Yankee game proved it",sport seem scripted end yankee game prove
11540,11833,3,0,3,0,1,"If everybody already hit, Of course a nigga can't take you seriously.. Idk why hoes be so surprised..",everybody hit course nigga take seriously idk hoe surprise
11541,11834,3,0,3,0,1,"If her bio says ""Only God can judge me"" she's a hoe.",bio god judge hoe
11542,11835,3,0,3,0,1,If her mom was/is a hoe then she's most likely a hoe too. Where do you think she learned it from?,mom hoe hoe think learn
11543,11836,3,0,3,0,1,If i aint hit that bitch then i aint hit that bitch why lie about it thats petty bullshit,be not hit bitch be not hit bitch lie that s petty bullshit
11544,11837,6,1,5,0,1,If i fucked her i know every niggah want her.,fuck niggah want
11545,11839,3,0,3,0,1,"If i straighten my hair, it's gonna be long and the hoes gonna hate &#128553;&#128514;&#128514;",straighten hair go to hoe go to hate
11546,11840,3,0,3,0,1,If i was to get a rich girl so be it. At least she likes me. She saw something in me you hoes didn't see,rich girl least like see hoe didn
11547,11841,3,0,0,3,2,If i wasn't a Yankee fan i probably would be a SF Giants fan LOL,wasn yankee fan giants fan lol
11548,11842,3,0,3,0,1,"If it wasn't for this blanket, my nips would be harder than the search for Anne Frank..",wasn blanket nip hard search anne frank
11549,11843,3,0,3,0,1,If joining the army gets you bitches then to the army I go.,join army get bitch army
11550,11844,3,0,3,0,1,"If luke hemmings really thinks they're trash, I MUST BE FUCKING DIRT BC YOU BOYS ARE BEAUTIFUL DAMMIT",luke hemming think trash must fucking dirt boy beautiful dammit
11551,11845,3,0,3,0,1,"If my anger materialized, it would be a fucking atom bomb to blow this bitch up.",anger materialize fucking atom bomb blow bitch
11552,11846,3,0,3,0,1,"If my bf posts a pic of my daughter, just like it and keep scrolling. Your comments aren't necessary. Yes bitch, I know she's cute.",post pic daughter scroll comment aren necessary bitch cute
11553,11847,3,0,3,0,1,If my bitch wear a bacon bra....im taking that ass to funky town,bitch wear bacon bra take ass funky town
11554,11848,3,0,3,0,1,If my friends don't wanna hangout my automatic response is to call them a bitch. Whoops.,friend don wanna hangout automatic response call bitch whoop
11555,11849,3,0,3,0,1,If my tweets hit too close to home why you subbing me lil stupid ass bitch? Check Ya own fucking self issues lil bitch.,tweet hit close home sub lil stupid ass bitch check own fucking self issue lil bitch
11556,11850,3,1,2,0,1,"If not for GZ, #Trayvon would be alive right this second... Smoking a bowl and tweeting about ""bitches and hoes"". Such a nice kid he was...",trayvon alive right second smoking bowl tweet bitch hoe nice kid
11557,11851,3,0,3,0,1,If not then you are a coward and afraid showing you have no faith..Just another devils bitch...,coward afraid show faith devil bitch
11558,11852,3,0,1,2,2,If only I dated a girl that lived off Mack Road I could just get the holy trinity of Sacramento ghettos on a daily basis,date girl live off mack road holy trinity sacramento ghetto basis
11559,11853,3,0,3,0,1,If only everyone knew the real you...fakest bitch I know,everyone know real fakest bitch
11560,11854,3,0,2,1,1,If only my new local mall wasn't so ghetto,new local mall wasn ghetto
11561,11855,3,0,3,0,1,If only you bitches REALLY knew,bitch know
11562,11856,3,0,3,0,1,If pussy lips could talk ill go down there like it's whispering,pussy lip talk ill down whispering
11563,11857,3,0,2,1,1,If she a hoe I'm a hoe.,hoe hoe
11564,11858,3,0,2,1,1,If she a hoe on social media she a hoe in real life too,hoe social medium hoe real life
11565,11859,3,0,2,1,1,If she ain't yo lady u better not text her ass good morning quit treating these side hoes like wifey material,ain lady well text ass good quit treat these side hoe wifey material
11566,11860,3,0,3,0,1,"If she aint talkin to you , then who she talking to ? Cus you know bitches cant stop talking #TrustIssues",be not talkin talk cus bitch can not stop talk trustissue
11567,11861,3,0,3,0,1,If she dont appreciate that and say yes. The bitch aint real.,do not appreciate say bitch be not real
11568,11862,3,0,2,1,1,If she hates being kissed in the mouth she a hoe.Tell me different.,hate kiss mouth hoe tell different
11569,11863,3,0,3,0,1,"If she know yo name way before you meet her, then dat bitch a EATTA!",name way meet dat bitch eatta
11570,11864,3,0,3,0,1,"If she makes a good sandwhich and she give a good blowy, wife dat hoe up. That way you can eat while she eatting",make good sandwhich good blowy wife dat hoe way eat eatte
11571,11865,3,0,3,0,1,If she wears these to dinner then she's paying for her own food because Im treating that bitch like a stranger..... http://t.co/Pm5AA6PlW0,wear these dinner pay own food treat bitch strange http plw
11572,11866,3,0,3,0,1,"If she'll tell you she's a ""badd bitch"" then listen.

She's bad for your health!",tell badd bitch listen bad health
11573,11867,3,3,0,0,0,"If some one isn't an Anglo-Saxon Protestant, they have no right to be alive in the US. None at all, they are foreign filth.",isn anglo saxon protestant right alive none foreign filth
11574,11868,3,3,0,0,0,If someone is part of 'James X' then he's a white trash cultist.,someone part james white trash cultist
11575,11869,3,0,1,2,2,"If someone pushes you too hard today, they may be surprised ho... More for Capricorn http://t.co/3kpy22pi0E",someone push hard surprised capricorn http kpy
11576,11870,3,0,3,0,1,"If that pussy aint Organic, Preservative free, No growth hormones, fresh, USDA approved, i aint fuckin with it.",pussy be not organic preservative free growth hormone fresh usda approve be not fuckin
11577,11871,3,0,3,0,1,"If that pussy don't come with head, I don't want it!!",pussy don head don want
11578,11872,3,0,3,0,1,If that's yo hoe ... That's my hoe 2,hoe hoe
11579,11873,3,0,3,0,1,If thats what yall hoes want then fuck it.,that s you all hoe want fuck
11580,11874,3,0,0,3,2,"If the @Yankees get Dempster, they just look like they're getting older. #smh Bring some youth!!! #mlb",yankee dempster look old smh bring youth mlb
11581,11875,3,0,0,3,2,"If the Yankees can't beat the Red Sox, they don't even deserve to be in the playoffs #yankees #redsox #mlb",yankee beat red sox don deserve playoff yankees redsox mlb
11582,11876,3,0,0,3,2,"If the crust ain&#8217;t graham cracker, keep that pie",crust ain graham cracker pie
11583,11877,3,0,3,0,1,"If the only thing she talks about is her eyebrows, she got forest pussy.",thing talk eyebrow forest pussy
11584,11878,3,0,3,0,1,If the servers for black ops 2 acts gay today this is my bitch fo the nite http://t.co/8rbDhEIa,server black op act gay bitch nite http rbdheia
11585,11879,3,0,3,0,1,"If the words whore, hoe, slut, prostitute, ect werent invented, their would be alot more pussy to go round",word whore hoe slut prostitute ect be not invent alot pussy round
11586,11880,3,0,3,0,1,If the world was free of sucka free it would be just me and my nigs left,world free sucka free nig leave
11587,11881,3,1,2,0,1,If them niggas pussy we douche em we clean em out,niggas pussy douche clean
11588,11882,3,0,2,1,1,If these hoes ain't lying about being fat they hiding a backpage profile some where...,these hoe ain lie fat hiding backpage profile
11589,11883,3,0,3,0,1,If this bitch don't turn Crash in &#128545;&#128074;&#128299;,bitch don turn crash
11590,11884,3,0,3,0,1,If this bitch hangs up on me one more time....,bitch hang
11591,11885,3,0,3,0,1,If this bitch new the amount of shit I spoke bout her on my twittah lol,bitch new amount shit speak bout twittah lol
11592,11886,3,0,1,2,2,If train officers that are wearing body armor stand back to watch the smoke clear. Why does every gun ho wanna be... http://t.co/cuLyANyQ,train officer wear body armor stand back watch smoke clear gun wanna http culyanyq
11593,11887,3,0,3,0,1,If u a bad bitch #EnjoyYaDay,bad bitch enjoyyaday
11594,11888,3,0,3,0,1,If u a bitch an i hadddd u i wouldnt give a fuck if Chris brown bagged u bitch i had u already lol,bitch hadddd would not fuck chris brown bag bitch lol
11595,11889,6,0,6,0,1,If u ain't fucking u ain't sucking wat u Doin hoe &#128572;,ain fucking ain sucking wat doin hoe
11596,11890,3,1,2,0,1,If u bad niggas a really play nice to get to the pussy then... that ass gone &#128514;,bad niggas play nice pussy ass go
11597,11891,3,1,2,0,1,If u expect me to stop playin with niggas But u playin widd bitches I can't deal,expect stop playin niggas playin widd bitch deal
11598,11892,3,1,2,0,1,If u got yo shit pulled Upp past yo bellybutton YOU ARE TOO OLD FOR YOGA PANTS bitch it aint 1983,shit pull upp bellybutton old yoga pant bitch be not
11599,11893,3,0,3,0,1,If u know this bitch u know ur mexican http://t.co/Jyw85Vmp8K,bitch mexican http jyw vmp
11600,11894,3,0,3,0,1,If u not talking bout money or weed bitch I don't even wanna talk to you.,talk bout money weed bitch don wanna talk
11601,11895,6,1,5,0,1,"If ur bitch starts fukin yappin tae, ill make sure i break something vital. Warning: call polis with hazard that results in permanent damage",bitch start fukin yappin tae ill sure break vital warning call polis hazard result permanent damage
11602,11896,3,0,3,0,1,If viagra was for bitches it'd be called niagra,viagra bitch call niagra
11603,11897,3,0,3,0,1,"If we get any trick of treaters I will be giving out Android advice. So... stop on in, faggots",trick treater give android advice stop faggot
11604,11898,3,0,3,0,1,If y'all preppy bitches ever arguing like this at a party and don't do nothing y'all getting hit with a bottle fr,preppy bitch argue party don nothing hit bottle
11605,11899,3,1,2,0,1,"If yall niggas gon be gay, why yall gotta be so over the top? Dressing up in bitch shit that women wouldnt even dare wear. Smh.",you all niggas gon gay you all get to over top dress bitch shit woman would not dare wear smh
11606,11900,3,2,1,0,0,If yer gonna continue to be a contrarian bitch... go die then. I've no time for such trifling!,yer go to continue contrarian bitch die trifling
11607,11901,3,0,2,1,1,"If yo name wus in this song you wus a hoe then, &amp; a overgrown THOT now.... http://t.co/1RbJoHBEN6",name wus song wus hoe amp overgrown thot http rbjohben
11608,11902,3,0,3,0,1,"If yo nigga catch you cheating, and beat yo ass in front yo lil yeah, and lil yeah don't help. You still give him pussy ladies?",nigga catch cheating beat ass front lil yeah lil yeah don help pussy lady
11609,11903,3,0,3,0,1,"If yo pussy good my ""Pullout"" game weak!!",pussy good pullout game weak
11610,11904,3,1,2,0,1,"If you LIKE #chocolate or #sodapop and you tweet bad about #HappyColumbusDay..............YOU ARE A FUCKIN"" #retard #HYPOCRITE&gt;",chocolate sodapop tweet bad happycolumbusday fuckin retard hypocrite
11611,11905,3,0,3,0,1,"If you a bad bitch, put ya hands up high",bad bitch put hand high
11612,11906,3,0,1,2,2,If you a hoe ima treat you like one just like if you're a good girl ima treat you like one. I don't discriminate,hoe i m a treat good girl i m a treat don discriminate
11613,11907,3,0,3,0,1,If you a top notch bitch lemme here you holler. (:,top notch bitch lemme holler
11614,11908,3,1,2,0,1,If you act like a fucking retard when your high it's over mane stay away from me.,act fucking retard high over mane stay away
11615,11909,3,0,3,0,1,If you ain't Stevie J's bitch of course you'll call him the scum of the earth.His bitches hooked while they're upset though.,ain stevie bitch course call scum earth bitch hook upset
11616,11910,3,0,3,0,1,"If you ain't a hoe, get up out my trap house @Reptar_07 .",ain hoe trap house reptar
11617,11911,3,0,3,0,1,If you ain't ma bro you better watch yo bitch &#128514;&#128514;&#128514;&#128076; borrow yo hoe introduce ma pimp !,ain bro well watch bitch borrow hoe introduce pimp
11618,11912,3,0,3,0,1,If you ain't my bro... Your bitch single In My eyes &#128514;&#128170;,ain bro bitch single eye
11619,11913,3,1,2,0,1,"If you ain't sucking dick, why you sitting there with puckered lips? That's collagen, muhfuckin bitch",ain suck dick sit pucker lip collagen muhfuckin bitch
11620,11914,3,1,0,2,2,"If you are descended from anything less than European nobility and/or royalty, then you are non-titled common gutter trash.",descend less european nobility royalty title common gutter trash
11621,11915,3,1,2,0,1,If you are out clubbing every weekend and leaving your child with your baby momma I don't wanna hear you bitch about child support. &#128056;&#9749;,club weekend leave child baby momma don wanna hear bitch child support
11622,11916,3,0,3,0,1,If you arent going to stick to one garbage can for recycling Im not going to give a single fuck about where Im putting my trash.,be not stick garbage recycling single fuck put trash
11623,11917,9,1,8,0,1,If you ask me every bitch gay,ask bitch gay
11624,11918,6,0,6,0,1,If you attractive people just gone up and assume you got hoes,attractive people go assume hoe
11625,11919,3,0,3,0,1,If you ballin then buy ya bitch something,ballin buy bitch
11626,11920,6,0,6,0,1,If you balling buy yo bitch somethin,ball buy bitch somethin
11627,11921,3,1,2,0,1,If you body count more then mine you a hoe js.,body count mine hoe
11628,11922,6,0,4,2,1,If you can't turn Instagram likes/follows into some real life shit #trash,turn instagram like follow real life shit trash
11629,11923,3,0,1,2,2,If you didn't have tattoos as a diversion for your bird chest and malnourished body sir... your instagram would be trash,didn tattoos diversion bird chest malnourish body sir instagram trash
11630,11924,3,0,3,0,1,If you don't fuck with @ChrisWebby your either A) slackin B) a turd burgular C) a pussy face. or D) all of the above #WhichIsIt ?,don fuck chriswebby slackin turd burgular pussy face above whichisit
11631,11925,6,0,6,0,1,"If you don't know what yo bitch doing tuat ain't you bitch, Im just sayin.",don bitch tuat ain bitch sayin
11632,11926,3,0,3,0,1,If you don't say thank you after someone holds the door open for you you're a bitch,don say thank someone hold door open bitch
11633,11927,3,0,3,0,1,If you dont know uncle JJ your a bitch,do not uncle bitch
11634,11928,3,1,0,2,2,"If you enjoy hunting for sport, then you're trash. If you hunt for food, you deserve to starve.",enjoy hunt sport trash hunt food deserve starve
11635,11929,3,0,3,0,1,If you follow me on twitter and you are being loud cunt on the swings at wintersmith don't be a stranger &#128526;,follow twitter loud cunt swing wintersmith don stranger
11636,11932,3,0,3,0,1,If you fuckin for your rent you a lame hoe,fuckin rent lame hoe
11637,11933,3,0,3,0,1,"If you get into an argument with someone and say, ""Have a nice life &amp; good luck in Ohio."" that's a ""fuck you, bitch leave.""",argument someone say nice life amp good luck ohio fuck bitch leave
11638,11934,3,0,3,0,1,If you go to the barber shop on Friday you have to your charger and some snacks in that bitch &#128514;,barber shop charger snack bitch
11639,11935,3,0,3,0,1,"If you going to the strip club every weekend, you will never experience earned pussy.",strip club weekend experience earn pussy
11640,11936,3,0,3,0,1,If you got a body count already in 2014 you can't talk about anybody being a hoe,body count talk anybody hoe
11641,11937,3,0,3,0,1,"If you got a good girl don't turn her into a ""bad bitch"".",good girl don turn bad bitch
11642,11938,3,0,3,0,1,If you got a nigga and you another nigga #wcw you a hoe &#128514;&#128514;,nigga nigga wcw hoe
11643,11939,3,0,3,0,1,If you got a problem with me bring it up with me before I tense up on yo bitch ass . -.-,problem bring tense bitch ass
11644,11940,3,1,2,0,1,"If you got charge a nigga up for tryna talk to your chick, You really a insecure faggot and have no control over her..",charge nigga tryna talk chick insecure faggot control over
11645,11941,3,0,3,0,1,"If you got tats on your breast, you a trash ass bitch and stay far away from me with Ya acid pussy.",tat breast trash ass bitch stay far away acid pussy
11646,11942,3,1,2,0,1,"If you got to act like you cuffing a bitch to get ass your a lame forreal &#128514; , real niggas let bitches know what it is from jump&#10071;&#65039;",act cuff bitch ass lame forreal real niggas let bitch jump
11647,11943,3,0,3,0,1,"If you hang with hoes, you're a hoe by association. If you try and debate this, you're a hoe. If you get offended by this, you're a hoe.&#128175;",hang hoe hoe association try debate hoe offend hoe
11648,11944,3,0,3,0,1,If you have chemistry the only other thing you need is timing.. But timing's a bitch.,chemistry thing time timing bitch
11649,11945,3,0,3,0,1,"If you have your friends jump into a fight, it shows that you're just an overall pussy.",friend jump fight show pussy
11650,11946,3,0,3,0,1,If you hoes stop shaving I'm running around spraying nair on all of y'all.,hoe stop shave run spray nair
11651,11947,3,0,2,1,1,If you jump someone you're a bitch,jump someone bitch
11652,11948,3,0,3,0,1,If you jump someone you're a bitch regardless the situation,jump someone bitch regardless situation
11653,11949,3,3,0,0,0,"If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?",kill cop cracker baby next black state white states latino state isn move backwards
11654,11950,3,0,3,0,1,If you know a guy has a newborn baby why the fuck are you trying to talk to him? Desperate ass hoe,guy newborn baby fuck try talk desperate ass hoe
11655,11951,3,0,3,0,1,"If you like the 24k gold rillos, your a pussy",gold rillos pussy
11656,11952,3,0,3,0,1,"If you love somebody, you can't cheat, have hoes, do certain shit cause them limits type shit.",love somebody cheat hoe certain shit cause limit type shit
11657,11953,3,0,0,3,2,"If you must call me a cracker, please call me a Cheez-It, not a saltine.",must call cracker please call cheez saltine
11658,11954,3,0,3,0,1,If you not his momma or his sisters goodbye bitch! I do not have time for that.,momma sister goodbye bitch
11659,11955,6,0,6,0,1,If you not lickin toes you a basic bitch.. And I can't fuck with a basic bitch,lickin toe basic bitch fuck basic bitch
11660,11956,3,0,3,0,1,If you not my bitch. I really don't care &#128076;,bitch don care
11661,11957,3,1,2,0,1,If you one of my hoes .... make yourself known,hoe yourself know
11662,11958,3,0,3,0,1,If you only like cheese pizza you're a pussy. Stay away from me and my lovely combination pizza,cheese pizza pussy stay away lovely combination pizza
11663,11959,3,0,3,0,1,If you rat on your family just so you don't get in trouble you're a little bitch #BloodThickerThanWater,rat family don trouble little bitch bloodthickerthanwater
11664,11960,3,0,3,0,1,"If you really know me, you know all the problem i go through with all these hating ass bitches.",problem these hate ass bitch
11665,11961,3,0,3,0,1,"If you said more today on the internet about Duck Dynasty than about the #NorthwestImperative, you're a useless whigger.",internet duck dynasty northwestimperative useless whigger
11666,11962,3,2,1,0,0,"If you say any of the following words the convo is over: nigger, nigga, swag, yolo, fag, retard.",say follow word convo over nigger nigga swag yolo fag retard
11667,11963,3,0,3,0,1,If you say anything about me I'll knock ur boyfriend out. Go for it bitch. Your boyfriend is a pubeless runt.,say knock boyfriend bitch boyfriend pubeless runt
11668,11964,3,0,3,0,1,"If you see me , SPEAK bitch. !",speak bitch
11669,11965,4,0,4,0,1,"If you single, just start hitting up those hoes. &#128524; &#128129;",single start hit hoe
11670,11966,6,0,6,0,1,If you slow down for a puddle you're a bitch,slow down puddle bitch
11671,11967,3,0,3,0,1,If you sneak dissing &amp; I come to you tryna address the initial issue &amp; you say it ain't nothing... You a bitch,sneak diss amp tryna address initial issue amp say ain nothing bitch
11672,11968,3,0,3,0,1,If you sweat pussy it's somethin new to you..,sweat pussy somethin new
11673,11969,3,0,3,0,1,If you take a long time to text back you a hoe,take text back hoe
11674,11970,3,1,2,0,1,If you tell a dyke she looks just like a nigga is that a compliment? I've always wondered that,tell dyke look nigga compliment wonder
11675,11971,3,1,2,0,1,If you texting other niggas just let me know so I can find me some other bitches. No hard feelings,texte niggas let find bitch hard feeling
11676,11972,3,0,0,3,2,"If you think that the term #redskins being offensive is a political issue, you are ignorant.",think term redskin offensive political issue ignorant
11677,11975,3,0,2,1,1,If you want it come and buy it ain't no mufuckin fronting nowadays niccas playing games about a few hunned! -- @FenkellPayroll #Loud,want buy ain mufuckin front nowadays niccas playing game hunne fenkellpayroll loud
11678,11976,6,1,5,0,1,If you was a bitch nigga in 2013 you still Gona be a bitch nigga in 2014 &#128175;&#128175;,bitch nigga gona bitch nigga
11679,11977,3,0,3,0,1,If you will fuck or try and fuck ya niccas girl .. You a buster lol,fuck try fuck niccas girl buster lol
11680,11978,3,0,3,0,1,"If you work a graveyard shift, she cheating on you off tops. Somebody else gon be tucking ya bitch in.",work graveyard shift cheat off top somebody else gon tuck bitch
11681,11979,3,2,0,1,0,"If you would have followed George Washington in 1776, it means that you're white trash.",follow george washington mean white trash
11682,11980,3,0,3,0,1,"If you're a male and ""hoes/hos"" and/or ""bitches"" is your default word for women...you gotta go. Remove yourself, please.",male hoe hos bitch default word woman get to remove yourself please
11683,11981,3,0,3,0,1,"If you're a whiney bitch, have a ZIMA and shut the fuck up! 
#Democrats http://t.co/ZAYMXsdza3",whiney bitch zima shut fuck democrats http zaymxsdza
11684,11982,3,0,3,0,1,If you're acting like more of a bitch than your bitch... there's a problem,act bitch bitch problem
11685,11983,3,0,3,0,1,If you're being a little scared bitch about the POSSIBILITY of a louisville purge...just go to Ferguson.,little scared bitch possibility louisville purge ferguson
11686,11984,3,0,2,1,1,"If you're gonna be a hoe, then don't look for relationships. you lost that privilege when you decided to be a hoe.",go to hoe don look relationship lose privilege decide hoe
11687,11985,3,0,3,0,1,If you're having girl problems I feel bad for you son. I got 99 problems but a bitch ain't one&#127911;&#127926;,have girl problem feel bad son problem bitch ain
11688,11986,3,0,3,0,1,If you're not attractive .... bitch you ain't making my drinks...! TF you think this is.?,attractive bitch ain make drink think
11689,11987,3,1,0,2,2,"If you're not directly descended from European royalty and upper nobility, then you're not fully human. You're just common gutter trash.",directly descend european royalty upper nobility fully human common gutter trash
11690,11988,3,0,3,0,1,If you're not watching this Seahawks game you're hella bitch.,watch seahawks game hella bitch
11691,11990,3,0,1,2,2,"If you've ever been to drunk to fish, you might be a redneck",drunk fish redneck
11692,11991,3,1,2,0,1,"If your a nigga ... And you use the term "" yassssssssss "" im just gonna assume your a fag",nigga term go to assume fag
11693,11992,3,1,2,0,1,If your main reason for disliking something is because it is popular there is a 100% chance you're a little stupid idiot bitch baby child.,main reason dislike popular chance little stupid idiot bitch baby child
11694,11993,3,0,3,0,1,"If your parents let you drink underage, they're fucking retarded and so are you.",parent let drink underage fucking retarded
11695,11994,3,0,3,0,1,"If your pussy stink, you aint goin to heaven",pussy stink be not goin heaven
11696,11995,3,0,2,1,1,If your twitter is private but your Instagram is public u r probs a trash talking thot,twitter private instagram public prob trash talking thot
11697,11996,3,1,2,0,1,If youu let yo bitch leave with another niggah and don't say shit thats on youu!,youu let bitch leave niggah don say shit that s youu
11698,11997,3,0,3,0,1,Iggy Azaelia is no one hit wonder. She is a bad bitch.,iggy azaelia hit wonder bad bitch
11699,11998,3,0,1,2,2,Iggy is trending. Twitter's trash today.,iggy trend twitter trash
11700,11999,3,0,0,3,2,Igot to level 21 so far on flappy birds smh,igot level far flappy bird smh
11701,12000,3,0,3,0,1,Ihate a nosie bitch ',ihate nosie bitch
11702,12001,3,0,3,0,1,Ihate them mad bitches where the glad ones at?,ihate mad bitch glad one
11703,12002,3,0,3,0,1,Iite Peyton don&#8217;t be a faggot this drive,iite peyton don faggot drive
11704,12003,3,0,3,0,1,Ik his bitch ass saw me mentioned his tall ass,bitch ass see mention tall ass
11705,12004,3,0,2,1,1,"Iknow a couple mf that does this, there favorite line i wouldnt Do that thats Young. bitch STOPP ' YOUR young minded",iknow couple favorite line would not that s young bitch stopp young mind
11706,12005,3,0,3,0,1,Ill fire that nina like its her first day on the job an the bitch over slept,ill fire nina first job bitch over slept
11707,12006,3,0,3,0,1,Ill take yo bitch and make her everybody bitch&#128558;&#128074;,ill take bitch everybody bitch
11708,12007,3,0,3,0,1,Illist bitch alive,illist bitch alive
11709,12008,4,0,4,0,1,Im a Single bitch on this Money shit &#128175;&#128184;,single bitch money shit
11710,12009,3,0,3,0,1,Im a boogie ass niggahs to these fast hoes,boogie ass niggah these fast hoe
11711,12010,3,1,2,0,1,"Im a different nigga...if the pussy good im not tryna fuck for no 20mins..im stopping, backing out it, anything i ca think of to last longer",different nigga pussy good tryna fuck min stop backing think long
